category,datetime,headline,id,image,related,source,summary,url
company,1729859640,"$100 Invested In This Stock 15 Years Ago Would Be Worth $1,000 Today",130752041,,VRSK,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=08fc5509c7314271c4f6060dab509b6e9d565d1fbb3d00a4c0030da9e83691b4
company,1729829400,TimesSquare U.S. Focus Growth Strategy Q3 2024 Commentary,130716869,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2162329973/image_2162329973.jpg?io=getty-c-w1536,VRSK,SeekingAlpha,TimesSquare U.S. Focus Growth Strategy portfolio underperformed the Russell MidcapÂ® Growth Index in the third quarter of 2024. Click here to read more.,https://finnhub.io/api/news?id=5b27504e614ffee92e2944d6b844f19b401453240f904cfb15e9e372ea9c310b
