category,datetime,headline,id,image,related,source,summary,url
company,1729895854,Jim Cramer on GE Aerospace (GE): ‘A Favorite Of Mine’,130756996,https://s.yimg.com/ny/api/res/1.2/jbLJytDWAVutC1XN1u3sDA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/e19c5b5226148461201b825c81ce7433,GE,Yahoo,"We recently compiled a list of the Jim Cramer is Talking About These 12 Stocks. In this article, we are going to take a look at where GE Aerospace (NYSE:GE) stands against the other stocks Jim Cramer is currently talking about. On Tuesday, Jim Cramer, the host of Mad Money, analyzed the day’s market activity, shedding […]",https://finnhub.io/api/news?id=dca324df6511049ac8f1b04ad25c4971680b0ed562f453b111fc665d1960536b
company,1729881895,Goldman Sachs: GE Aerospace (NYSE:GE) Has Got Mutual & Hedge Fund Managers Divided,130756997,https://s.yimg.com/ny/api/res/1.2/s23Rm5QgeAVxfv941h1ZMg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/128725bb7c4862b0ecf646e467ebe7ac,GE,Yahoo,"We recently looked at Goldman Sachs’ List Of Stocks That Hedge & Mutual Funds Love & Hate: 28 Stocks On The Mutual and Hedge Funds Radar. In this piece, we will look at where GE Aerospace (NYSE:GE) sits on the fund managers’ radar. The surge in interest surrounding artificial intelligence has meant that the stock […]",https://finnhub.io/api/news?id=253f9d4118c06c679fcef8ed5d24360d98beef3b3fd80fcb12bfee044c2a301c
company,1729871462,"TDVG: High Dividend Growth, But Competitors Are More Compelling",130730984,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1451567017/image_1451567017.jpg?io=getty-c-w1536,GE,SeekingAlpha,"T. Rowe Price Dividend Growth fund focuses on dividends, quality, and valuation. Learn more about TDVG ETF and its performance compared to the S&P 500.",https://finnhub.io/api/news?id=49332c4c75005e28aa29d74f35e3b83202167bd56f89cec1f9c64c63dd552f10
company,1729855080,See Which Of The Latest 13F Filers Holds GE,130739829,,GE,Preferred Stock Channel,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f7ddfe221f1bce361013379de658a62db6d44316f05a1d39e0f27bc2736dcce1
company,1729841400,3 Of My Favourite Dividend Stocks That Just Keep Winning,130719307,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1050996438/image_1050996438.jpg?io=getty-c-w1536,GE,SeekingAlpha,Read here for three stocks that have consistently performed well and continue to impress with their earnings. They also offer long-term dividend growth potential.,https://finnhub.io/api/news?id=6262c1af8f48e4da1942ddafa5b35bbe691ca624627f7e081d527509d021e1ca
company,1729817634,Stock Market Mixed But Nasdaq Hits Record High As Tesla Leads Earnings Winners: Weekly Review,131041827,,GE,DowJones,Stock Market Mixed But Nasdaq Hits Record High As Tesla Leads Earnings Winners: Weekly Review,https://finnhub.io/api/news?id=2c7ca7bda46cd0fd801bf80390a19709f25e26fec82e7ceb305b36691c3571f5
