category,datetime,headline,id,image,related,source,summary,url
company,1729873980,Invesco Senior Income Trust Announces Private Placement of Two Series of Variable Rate Demand Mode Preferred Shares,130728760,https://media.zenfs.com/en/prnewswire.com/7a4d4453e519de376796372b0516e8a4,IVZ,Yahoo,"Invesco Senior Income Trust (NYSE: VVR), a diversified, closed-end management investment company, announced today the successful pricing and private placement of Variable Rate Demand Mode Preferred Shares (VRDMs), Series A and Series B, with qualified institutional buyers, as defined in Rule 144A under the Securities Act of 1933, as amended (Securities Act). The Fund issued $50,000,000 in aggregate liquidation preference of Series A VRDMs and $50,000,000 in aggregate liquidation preference of Se",https://finnhub.io/api/news?id=ce4d1e072e02eace40a0cbac078fd6ead8ad2f40fd4aa8c90e99a3ce4075ed00
company,1729858927,Invesco (NYSE:IVZ) Is Due To Pay A Dividend Of $0.205,130728762,https://media.zenfs.com/en/simply_wall_st__316/f88d3d8c5618aa88ce2627c2a1cda340,IVZ,Yahoo,Invesco Ltd.'s ( NYSE:IVZ ) investors are due to receive a payment of $0.205 per share on 3rd of December. This will...,https://finnhub.io/api/news?id=4df1a95491444d52ec041887dde7a5357c83d3a5953adbde47260bc1bf8ec566
